date,daily_qty,weekday,month,is_weekend,lag_1,lag_7,lag_14,rolling_mean_7,rolling_mean_14,rolling_std_7
2024-05-12,592.78,Sunday,5,1,633.37,560.88,577.6,554.1557142857143,552.4407142857143,50.78794504510708
2024-05-13,486.38,Monday,5,0,592.78,522.86,498.94,558.7128571428572,553.525,52.87995641522645
2024-05-14,525.91,Tuesday,5,0,486.38,489.81,539.86,553.5014285714285,552.6278571428571,58.501055098340764
2024-05-15,564.9300000000001,Wednesday,5,0,525.91,575.46,558.95,558.6585714285713,551.6314285714286,53.31159455771112
2024-05-16,560.29,Thursday,5,0,564.9300000000001,590.28,522.27,557.1542857142857,552.0585714285714,52.905512270192474
2024-05-17,570.46,Friday,5,0,560.29,506.43,576.72,552.87,554.7742857142857,50.954217031894316
2024-05-18,493.31000000000006,Saturday,5,1,570.46,633.37,580.74,562.0171428571429,554.3271428571428,46.80640330634531
2024-05-19,551.26,Sunday,5,1,493.31000000000006,592.78,560.88,542.0085714285714,548.0821428571429,40.767791792284896
2024-05-20,474.35,Monday,5,0,551.26,486.38,522.86,536.0771428571428,547.395,34.7218834523162
2024-05-21,518.27,Tuesday,5,0,474.35,525.91,489.81,534.3585714285715,543.9300000000001,37.756709968151156
2024-05-22,505.99,Wednesday,5,0,518.27,564.9300000000001,575.46,533.2671428571429,545.9628571428572,38.15001123385016
2024-05-23,535.89,Thursday,5,0,505.99,560.29,590.28,524.8471428571429,541.0007142857143,36.46407214153245
2024-05-24,489.87,Friday,5,0,535.89,570.46,506.43,521.3614285714286,537.1157142857143,33.56205318936456
2024-05-25,622.03,Saturday,5,1,489.87,493.31000000000006,633.37,509.84857142857146,535.9328571428571,27.116070529344547
2024-05-26,586.36,Sunday,5,1,622.03,551.26,592.78,528.2371428571429,535.1228571428571,48.91465244494285
2024-05-27,502.79,Monday,5,0,586.36,474.35,486.38,533.2514285714285,534.6642857142857,53.272995794796614
2024-05-28,498.23,Tuesday,5,0,502.79,518.27,525.91,537.3142857142857,535.8364285714285,48.94051690816247
2024-05-29,481.38,Wednesday,5,0,498.23,505.99,564.9300000000001,534.4514285714286,533.8592857142858,50.791354391790136
2024-05-30,558.9,Thursday,5,0,481.38,535.89,560.29,530.9357142857143,527.8914285714286,53.84943820726573
2024-05-31,541.97,Friday,5,0,558.9,489.87,570.46,534.2228571428572,527.7921428571428,54.8944307176016
2024-06-01,574.35,Saturday,6,1,541.97,622.03,493.31000000000006,541.6657142857142,525.7571428571429,51.292398025810236
2024-06-02,578.86,Sunday,6,1,574.35,586.36,551.26,534.8542857142858,531.5457142857142,40.968556583939694
2024-06-03,577.3199999999999,Monday,6,0,578.86,502.79,474.35,533.7828571428572,533.5171428571429,39.467633031927505
2024-06-04,523.3299999999999,Tuesday,6,0,577.3199999999999,498.23,518.27,544.4300000000001,540.8721428571429,39.765056687164225
2024-06-05,522.9300000000001,Wednesday,6,0,523.3299999999999,481.38,505.99,548.0157142857144,541.2335714285715,35.84300715488054
2024-06-06,503.04,Thursday,6,0,522.9300000000001,558.9,535.89,553.9514285714286,542.4435714285714,24.666687001279872
2024-06-07,578.09,Friday,6,0,503.04,541.97,489.87,545.9714285714286,540.0971428571429,31.01718632660126
2024-06-08,551.85,Saturday,6,1,578.09,574.35,622.03,551.1314285714286,546.3985714285715,33.17028561256455
2024-06-09,618.21,Sunday,6,1,551.85,578.86,586.36,547.9171428571428,541.3857142857142,31.598259295034676
2024-06-10,491.14,Monday,6,0,618.21,577.3199999999999,502.79,553.5385714285715,543.6607142857143,40.31774234278391
2024-06-11,463.54,Tuesday,6,0,491.14,523.3299999999999,498.23,541.2271428571429,542.8285714285714,44.75888839634244
2024-06-12,454.4,Wednesday,6,0,463.54,522.9300000000001,481.38,532.6857142857143,540.3507142857143,53.57928855355209
2024-06-13,509.74,Thursday,6,0,454.4,503.04,558.9,522.8957142857142,538.4235714285713,61.355536793659624
2024-06-14,514.3499999999999,Friday,6,0,509.74,578.09,541.97,523.8528571428571,534.9121428571428,61.04564131704696
2024-06-15,625.49,Saturday,6,1,514.3499999999999,551.85,574.35,514.7471428571429,532.9392857142857,56.16591543937365
2024-06-16,555.29,Sunday,6,1,625.49,618.21,578.86,525.2671428571429,536.5921428571429,69.57049894753919
2024-06-17,486.7,Monday,6,0,555.29,491.14,577.3199999999999,516.2785714285714,534.9085714285713,58.79025186445222
2024-06-18,529.78,Tuesday,6,0,486.7,463.54,523.3299999999999,515.6442857142857,528.4357142857143,59.129645936462715
2024-06-19,449.18,Wednesday,6,0,529.78,454.4,522.9300000000001,525.1071428571429,528.8964285714286,54.522216179671965
2024-06-20,492.33,Thursday,6,0,449.18,509.74,503.04,524.3614285714285,523.6285714285715,55.67400752852034
2024-06-21,503.48,Friday,6,0,492.33,514.3499999999999,578.09,521.8742857142857,522.8635714285714,56.81328449612923
2024-06-22,578.53,Saturday,6,1,503.48,625.49,551.85,520.3214285714286,517.5342857142857,57.20045321165793
2024-06-23,567.08,Sunday,6,1,578.53,555.29,618.21,513.6128571428571,519.4399999999999,44.05323662505252
2024-06-24,493.6,Monday,6,0,567.08,486.7,491.14,515.2971428571428,515.7878571428572,46.0905256765734
2024-06-25,494.54,Tuesday,6,0,493.6,529.78,463.54,516.2828571428572,515.9635714285714,45.446282104731885
2024-06-26,508.34,Wednesday,6,0,494.54,449.18,454.4,511.24857142857144,518.1778571428571,45.653327892050314
2024-06-27,517.84,Thursday,6,0,508.34,492.33,509.74,519.7,522.0307142857143,36.881169088484064
2024-06-28,551.0,Friday,6,0,517.84,503.48,514.3499999999999,523.3442857142857,522.6092857142856,34.93494137065999
2024-06-29,589.4,Saturday,6,1,551.0,578.53,625.49,530.1328571428572,525.2271428571429,35.04843444638984
2024-06-30,564.8299999999999,Sunday,6,1,589.4,567.08,555.29,531.6857142857143,522.6492857142857,37.6912628501371
2024-07-01,436.1,Monday,7,0,564.8299999999999,493.6,486.7,531.3642857142858,523.3307142857142,37.34713905024216
2024-07-02,415.2999999999999,Tuesday,7,0,436.1,494.54,529.78,523.15,519.7164285714285,50.90133298843971
2024-07-03,505.33,Wednesday,7,0,415.2999999999999,508.34,449.18,511.8299999999999,511.5392857142857,65.14313445534135
2024-07-04,450.35,Thursday,7,0,505.33,517.84,492.33,511.40000000000003,515.55,65.17993479591718
2024-07-05,554.13,Friday,7,0,450.35,551.0,503.48,501.75857142857143,512.5514285714286,68.951036112247
2024-07-06,550.47,Saturday,7,1,554.13,589.4,578.53,502.20571428571424,516.1692857142857,69.33267744653145
2024-07-07,478.36,Sunday,7,1,550.47,564.8299999999999,567.08,496.6442857142857,514.1650000000001,62.38617952109345
2024-07-08,473.39,Monday,7,0,478.36,436.1,493.6,484.2914285714286,507.8278571428571,54.72519877490058
2024-07-09,437.9,Tuesday,7,0,473.39,415.2999999999999,494.54,489.61857142857144,506.38428571428574,50.93600966852806
2024-07-10,489.67,Wednesday,7,0,437.9,505.33,508.34,492.8471428571429,502.3385714285714,45.90834590583206
2024-07-11,497.43,Thursday,7,0,489.67,450.35,517.84,490.61000000000007,501.005,45.579045258393336
2024-07-12,523.55,Friday,7,0,497.43,554.13,551.0,497.3357142857143,499.54714285714283,41.9795473443688
2024-07-13,613.76,Saturday,7,1,523.55,550.47,589.4,492.9671428571429,497.5864285714286,36.28980881472823
2024-07-14,546.36,Sunday,7,1,613.76,478.36,564.8299999999999,502.00857142857143,499.32642857142855,55.698302017378005
2024-07-15,456.63,Monday,7,0,546.36,473.39,436.1,511.72285714285715,498.00714285714287,56.80526375676997
2024-07-16,561.45,Tuesday,7,0,456.63,437.9,415.2999999999999,509.3285714285715,499.47357142857146,59.00100943446413
2024-07-17,464.52,Wednesday,7,0,561.45,489.67,505.33,526.9785714285714,509.91285714285715,52.1546733056499
2024-07-18,515.07,Thursday,7,0,464.52,497.43,450.35,523.3857142857142,506.9978571428571,55.88595973263872
2024-07-19,474.06999999999994,Friday,7,0,515.07,523.55,554.13,525.9057142857143,511.6207142857143,54.909686715898474
2024-07-20,572.99,Saturday,7,1,474.06999999999994,613.76,550.47,518.8371428571428,505.90214285714285,58.34106778656188
2024-07-21,563.34,Sunday,7,1,572.99,546.36,478.36,513.0128571428571,507.51071428571424,48.488500600412515
2024-07-22,514.39,Monday,7,0,563.34,456.63,473.39,515.4385714285714,513.5807142857143,50.80421387659751
2024-07-23,470.36,Tuesday,7,0,514.39,561.45,437.9,523.6899999999999,516.5092857142857,43.87948989372316
2024-07-24,457.93999999999994,Wednesday,7,0,470.36,464.52,489.67,510.6771428571428,518.8278571428572,44.31964940982201
2024-07-25,487.85,Thursday,7,0,457.93999999999994,515.07,497.43,509.7371428571428,516.5614285714286,45.515431710679586
2024-07-26,468.34,Friday,7,0,487.85,474.06999999999994,523.55,505.84857142857135,515.8771428571429,46.14233032280726
2024-07-27,521.76,Saturday,7,1,468.34,572.99,613.76,505.03000000000003,511.9335714285714,46.845513481371334
2024-07-28,565.23,Sunday,7,1,521.76,563.34,546.36,497.7114285714285,505.3621428571428,37.53534708714424
2024-07-29,438.88,Monday,7,0,565.23,514.39,456.63,497.9814285714286,506.71,38.08882488279715
2024-07-30,527.0,Tuesday,7,0,438.88,470.36,561.45,487.1942857142857,505.4421428571428,43.03826199137341
2024-07-31,445.21,Wednesday,7,0,527.0,457.93999999999994,464.52,495.2857142857143,502.9814285714286,44.64033148665118
2024-08-01,539.59,Thursday,8,0,445.21,487.85,515.07,493.46714285714285,501.60214285714284,46.63024687699527
2024-08-02,485.55000000000007,Friday,8,0,539.59,468.34,474.06999999999994,500.85857142857145,503.3535714285714,49.59773631547165
2024-08-03,531.21,Saturday,8,1,485.55000000000007,521.76,572.99,503.31714285714287,504.17357142857145,48.1217129489679
2024-08-04,559.44,Sunday,8,1,531.21,565.23,563.34,504.6671428571429,501.18928571428575,48.85234648553603
2024-08-05,432.26,Monday,8,0,559.44,438.88,514.39,503.8400000000001,500.9107142857143,47.69124238264304
2024-08-06,456.05,Tuesday,8,0,432.26,527.0,470.36,502.89428571428573,495.0442857142857,49.23474682821171
2024-08-07,468.62,Wednesday,8,0,456.05,445.21,457.93999999999994,492.7585714285715,494.0221428571429,50.72562548606363
2024-08-08,450.13,Thursday,8,0,468.62,539.59,487.85,496.1028571428572,494.78499999999997,47.75292092786433
2024-08-09,464.14,Friday,8,0,450.13,485.55000000000007,468.34,483.3228571428572,492.09071428571434,46.117823638403195
2024-08-10,566.0,Saturday,8,1,464.14,531.21,521.76,480.2642857142857,491.79071428571433,46.65236644842466
2024-08-11,459.54,Sunday,8,1,566.0,559.44,565.23,485.2342857142857,494.95071428571424,54.22315060843261
2024-08-12,423.7000000000001,Monday,8,0,459.54,432.26,438.88,470.9628571428571,487.40142857142865,43.52947840804193
2024-08-13,353.86,Tuesday,8,0,423.7000000000001,456.05,527.0,469.74000000000007,486.31714285714287,44.89671814286648
2024-08-14,504.27,Wednesday,8,0,353.86,468.62,445.21,455.14142857142855,473.95,63.03864170188821
2024-08-15,437.84,Thursday,8,0,504.27,450.13,539.59,460.23428571428576,478.16857142857145,65.69323452156056
2024-08-16,510.39,Friday,8,0,437.84,464.14,485.55000000000007,458.4785714285714,470.90071428571434,66.17078419478172
2024-08-17,567.75,Saturday,8,1,510.39,566.0,531.21,465.0857142857143,472.675,69.07556293826414
2024-08-18,557.99,Sunday,8,1,567.75,459.54,559.44,465.33571428571435,475.28499999999997,69.5035075510924
2024-08-19,450.4,Monday,8,0,557.99,423.7000000000001,432.26,479.40000000000003,475.1814285714286,77.62197154586237
2024-08-20,451.68,Tuesday,8,0,450.4,353.86,456.05,483.2142857142857,476.4771428571429,75.04186761560575
2024-08-21,489.95,Wednesday,8,0,451.68,504.27,468.62,497.18857142857144,476.165,52.729825029285436
2024-08-22,450.88,Thursday,8,0,489.95,437.84,450.13,495.14285714285717,477.68857142857144,52.687067266482636
2024-08-23,469.6,Friday,8,0,450.88,510.39,464.14,497.0057142857143,477.7421428571429,50.50883383367809
2024-08-24,526.54,Saturday,8,1,469.6,567.75,566.0,491.17857142857144,478.1321428571428,51.05731858365055
2024-08-25,525.36,Sunday,8,1,526.54,557.99,459.54,485.2914285714286,475.31357142857144,42.398381426878224
2024-08-26,454.73,Monday,8,0,525.36,450.4,423.7000000000001,480.63,480.015,34.044192358364675
2024-08-27,515.03,Tuesday,8,0,454.73,451.68,353.86,481.2485714285714,482.2314285714286,33.43730672396303
2024-08-28,484.34,Wednesday,8,0,515.03,489.95,504.27,490.29857142857145,493.74357142857144,32.664679920147975
2024-08-29,454.96,Thursday,8,0,484.34,450.88,437.84,489.4971428571429,492.32,32.743383410131294
2024-08-30,435.6,Friday,8,0,454.96,469.6,510.39,490.08,493.5428571428571,31.968545478329233
2024-08-31,560.91,Saturday,8,1,435.6,526.54,567.75,485.2228571428572,488.2007142857143,37.67276766856302
2024-09-01,422.03,Sunday,9,1,560.91,525.36,557.99,490.1328571428572,487.71214285714285,45.40210190225626
2024-09-02,404.44,Monday,9,0,422.03,454.73,450.4,475.37142857142857,478.00071428571425,48.71661982957199
2024-09-03,480.93,Tuesday,9,0,404.44,515.03,451.68,468.1871428571429,474.71785714285716,55.503386597661944
2024-09-04,482.31,Wednesday,9,0,480.93,484.34,489.95,463.3157142857143,476.8071428571428,52.098891497210275
2024-09-05,456.99,Thursday,9,0,482.31,454.96,450.88,463.02571428571434,476.26142857142855,51.96784353717938
2024-09-06,538.37,Friday,9,0,456.99,435.6,469.6,463.3157142857143,476.6978571428571,51.920975163268615
2024-09-07,563.62,Saturday,9,1,538.37,560.91,526.54,477.9971428571428,481.61,57.05392265634495
2024-09-08,538.11,Sunday,9,1,563.62,422.03,525.36,478.38428571428574,484.25857142857143,57.715658146105355
2024-09-09,441.96,Monday,9,0,538.11,404.44,454.73,494.9671428571429,485.1692857142857,55.45719151269924
2024-09-10,428.75,Tuesday,9,0,441.96,480.93,515.03,500.32714285714286,484.25714285714287,46.30782321029789
2024-09-11,503.46,Wednesday,9,0,428.75,482.31,484.34,492.8728571428571,478.0942857142858,53.57947452594324
2024-09-12,438.89,Thursday,9,0,503.46,456.99,454.96,495.8942857142857,479.46000000000004,53.480792457711146
2024-09-13,512.3199999999999,Friday,9,0,438.89,538.37,435.6,493.3085714285714,478.3121428571429,56.05104026051367
2024-09-14,553.14,Saturday,9,1,512.3199999999999,563.62,560.91,489.58714285714285,483.7921428571429,53.36083698565392
2024-09-15,505.41,Sunday,9,1,553.14,538.11,422.03,488.09,483.2371428571428,51.03378815386272
2024-09-16,456.07,Monday,9,0,505.41,441.96,404.44,483.4185714285714,489.1928571428571,47.03174723119534
2024-09-17,468.56,Tuesday,9,0,456.07,428.75,480.93,485.4342857142857,492.8807142857143,45.22646896716678
2024-09-18,525.59,Wednesday,9,0,468.56,503.46,482.31,491.12142857142857,491.9971428571429,38.98253687168639
2024-09-19,510.86,Thursday,9,0,525.59,438.89,456.99,494.28285714285715,495.0885714285714,40.99534270877041
2024-09-20,473.69,Friday,9,0,510.86,512.3199999999999,538.37,504.56428571428575,498.93642857142856,33.0408519145332
2024-09-21,486.53,Saturday,9,1,473.69,553.14,563.62,499.0457142857143,494.3164285714286,34.71329085386138
2024-09-22,548.12,Sunday,9,1,486.53,505.41,538.11,489.53000000000003,488.81,25.254323062266835
2024-09-23,448.76,Monday,9,0,548.12,456.07,441.96,495.63142857142856,489.525,33.532836359093245
2024-09-24,442.26,Tuesday,9,0,448.76,468.56,428.75,494.58714285714285,490.01071428571424,35.049719786937935
2024-09-25,453.5,Wednesday,9,0,442.26,525.59,503.46,490.83000000000004,490.9757142857143,39.43940922478441
2024-09-26,446.01,Thursday,9,0,453.5,510.86,438.89,480.5314285714286,487.40714285714284,38.244061163607086
2024-09-27,444.03,Friday,9,0,446.01,473.69,512.3199999999999,471.26714285714286,487.9157142857143,37.520587999250836
2024-09-28,496.21,Saturday,9,1,444.03,486.53,553.14,467.03000000000003,483.0378571428572,38.85246710313259
2024-09-29,505.46,Sunday,9,1,496.21,548.12,505.41,468.41285714285715,478.9714285714286,39.82235875915511
2024-09-30,469.28,Monday,9,0,505.46,448.76,456.07,462.3185714285714,478.975,26.690202589821446
2024-10-01,492.81,Tuesday,10,0,469.28,442.26,468.56,465.25,479.9185714285714,26.07257563034382
2024-10-02,479.93,Wednesday,10,0,492.81,453.5,525.59,472.47142857142853,481.6507142857143,25.640610645725978
2024-10-03,525.74,Thursday,10,0,479.93,446.01,510.86,476.2471428571429,478.3892857142857,24.29186606958924
2024-10-04,449.82,Friday,10,0,525.74,444.03,473.69,487.63714285714286,479.45214285714286,26.355587462172043
2024-10-05,582.02,Saturday,10,1,449.82,496.21,486.53,488.4642857142857,477.7471428571429,24.804119857490846
2024-10-06,501.61,Sunday,10,1,582.02,505.46,548.12,500.7228571428572,484.5678571428571,43.459240948382195
2024-10-07,447.33,Monday,10,0,501.61,469.28,448.76,500.17285714285714,481.2457142857143,43.413635996956145
2024-10-08,428.15,Tuesday,10,0,447.33,492.81,442.26,497.03714285714284,481.1435714285714,46.686244838741004
2024-10-09,440.77,Wednesday,10,0,428.15,479.93,453.5,487.8,480.13571428571424,53.55360056367212
2024-10-10,465.98,Thursday,10,0,440.77,525.74,446.01,482.2057142857143,479.2264285714286,56.47822673595641
2024-10-11,540.11,Friday,10,0,465.98,449.82,444.03,473.6685714285714,480.6528571428571,53.223742643226274
2024-10-12,538.11,Saturday,10,1,540.11,582.02,496.21,486.56714285714287,487.51571428571424,57.26793422567466
2024-10-13,469.53,Sunday,10,1,538.11,501.61,505.46,480.2942857142857,490.50857142857143,46.453695173130214
2024-10-14,461.25,Monday,10,0,469.53,447.33,469.28,475.7114285714286,487.9421428571428,45.57442061382369
2024-10-15,369.42,Tuesday,10,0,461.25,428.15,492.81,477.7,487.36857142857144,44.41867737787793
2024-10-16,463.16,Wednesday,10,0,369.42,440.77,479.93,469.31,478.555,58.61559036069953
2024-10-17,467.88,Thursday,10,0,463.16,465.98,525.74,472.5085714285715,477.35714285714283,57.396863279152406
2024-10-18,478.89,Friday,10,0,467.88,540.11,449.82,472.78000000000003,473.2242857142857,57.3653280881986
2024-10-19,589.62,Saturday,10,1,478.89,538.11,582.02,464.03428571428566,475.30071428571426,49.51982056279509
2024-10-20,481.87,Sunday,10,1,589.62,469.53,501.61,471.39285714285717,475.84357142857147,64.0556996460335
2024-10-21,477.0700000000001,Monday,10,0,481.87,461.25,447.33,473.1557142857143,474.4335714285714,64.16559640418502
2024-10-22,437.92,Tuesday,10,0,477.0700000000001,369.42,428.15,475.41571428571433,476.55785714285713,63.954625805368956
2024-10-23,473.06,Wednesday,10,0,437.92,463.16,440.77,485.2014285714286,477.2557142857143,48.37644172823918
2024-10-24,487.39,Thursday,10,0,473.06,467.88,465.98,486.61571428571426,479.5621428571429,47.76551924318876
2024-10-25,491.26,Friday,10,0,487.39,478.89,540.11,489.40285714285716,481.0914285714286,47.053983789645265
2024-10-26,554.15,Saturday,10,1,491.26,589.62,538.11,491.1700000000001,477.60214285714284,46.825088716769585
2024-10-27,560.98,Sunday,10,1,554.15,481.87,469.53,486.1028571428572,478.7478571428572,34.76080154152851
2024-10-28,488.77,Monday,10,0,560.98,477.0700000000001,461.25,497.4042857142857,485.28000000000003,44.617809171205465
2024-10-29,423.13,Tuesday,10,0,488.77,437.92,369.42,499.07571428571424,487.2457142857143,43.943155271761135
2024-10-30,505.35,Wednesday,10,0,423.13,473.06,463.16,496.9628571428571,491.0821428571429,47.57885794982406
2024-10-31,496.17,Thursday,10,0,505.35,487.39,467.88,501.57571428571424,494.0957142857143,46.42652756673469
2024-11-01,506.08,Friday,11,0,496.17,491.26,478.89,502.83,496.11642857142857,46.09683539391124
2024-11-02,504.15,Saturday,11,1,506.08,554.15,589.62,504.94714285714286,498.0585714285714,45.816356145771856
2024-11-03,445.34,Sunday,11,1,504.15,560.98,481.87,497.80428571428575,491.9535714285715,40.45038601263828
2024-11-04,486.33,Monday,11,0,445.34,488.77,477.0700000000001,481.28428571428566,489.3442857142857,33.33756632646481
2024-11-05,426.08,Tuesday,11,0,486.33,423.13,437.92,480.9357142857143,490.0057142857143,33.258915525085506
2024-11-06,468.64,Wednesday,11,0,426.08,505.35,473.06,481.35714285714283,489.16,32.41228764644979
2024-11-07,430.02,Thursday,11,0,468.64,496.17,487.39,476.1128571428571,488.8442857142857,30.813658072509565
2024-11-08,519.24,Friday,11,0,430.02,506.08,491.26,466.66285714285715,484.74642857142857,33.65024552376301
2024-11-09,537.51,Saturday,11,1,519.24,504.15,554.15,468.5428571428571,486.745,36.4690237115857
2024-11-10,488.24,Sunday,11,1,537.51,445.34,560.98,473.3085714285714,485.55642857142857,43.41572696177109
2024-11-11,411.4299999999999,Monday,11,0,488.24,486.33,488.77,479.4371428571429,480.3607142857143,41.80778026248465
2024-11-12,437.62,Tuesday,11,0,411.4299999999999,426.08,423.13,468.7371428571428,474.8364285714286,48.75683361139786
2024-11-13,425.43,Wednesday,11,0,437.62,468.64,505.35,470.38571428571424,475.87142857142857,47.24579905739176
2024-11-14,424.36,Thursday,11,0,425.43,430.02,496.17,464.21285714285716,470.16285714285715,50.239812802957395
2024-11-15,491.82,Friday,11,0,424.36,519.24,506.08,463.4042857142857,465.03357142857146,50.922743725877915
2024-11-16,569.0,Saturday,11,1,491.82,537.51,504.15,459.4871428571428,464.015,46.79952411235468
2024-11-17,454.16,Sunday,11,1,569.0,488.24,445.34,463.9857142857142,468.6471428571428,56.132302600535695
2024-11-18,382.4299999999999,Monday,11,0,454.16,411.4299999999999,486.33,459.1171428571428,469.27714285714285,55.147326533654685
2024-11-19,501.58,Tuesday,11,0,382.4299999999999,437.62,426.08,454.97428571428566,461.85571428571427,60.18593020995943
2024-11-20,482.26,Wednesday,11,0,501.58,425.43,468.64,464.1114285714286,467.2485714285714,61.94162155572287
2024-11-21,474.72,Thursday,11,0,482.26,424.36,430.02,472.22999999999996,468.2214285714286,59.71086752007554
2024-11-22,495.49,Friday,11,0,474.72,491.82,519.24,479.42428571428576,471.41428571428565,55.893775997315714
2024-11-23,522.64,Saturday,11,1,495.49,569.0,537.51,479.9485714285714,469.71785714285716,56.046430879099916
2024-11-24,456.63,Sunday,11,1,522.64,454.16,488.24,473.32571428571424,468.6557142857142,45.52028846464808
2024-11-25,452.67,Monday,11,0,456.63,382.4299999999999,411.4299999999999,473.67857142857144,466.3978571428571,45.3562393460818
2024-11-26,421.53,Tuesday,11,0,452.67,501.58,437.62,483.7128571428571,469.3435714285714,25.011266604129883
2024-11-27,476.33,Wednesday,11,0,421.53,482.26,425.43,472.27714285714285,468.1942857142857,32.622652515435725
2024-11-28,461.59,Thursday,11,0,476.33,474.72,424.36,471.43,471.83,32.39642315647425
2024-11-29,566.55,Friday,11,0,461.59,495.49,491.82,469.55428571428564,474.4892857142857,32.55391111020973
2024-11-30,513.2,Saturday,11,1,566.55,522.64,569.0,479.7057142857143,479.82714285714286,48.94331682574004
2024-12-01,535.95,Sunday,12,1,513.2,456.63,454.16,478.35714285714283,475.84142857142854,47.676817117716624
2024-12-02,453.11,Monday,12,0,535.95,452.67,382.4299999999999,489.68857142857144,481.6835714285714,50.96491094487515
2024-12-03,443.78,Tuesday,12,0,453.11,421.53,501.58,489.7514285714286,486.73214285714283,50.91188873225704
2024-12-04,461.59,Wednesday,12,0,443.78,476.33,482.26,492.92999999999995,482.6035714285714,46.44101671295903
2024-12-05,446.75,Thursday,12,0,461.59,461.59,474.72,490.82428571428574,481.1271428571428,47.63787983567386
2024-12-06,556.4200000000001,Friday,12,0,446.75,566.55,495.49,488.70428571428573,479.12928571428574,49.4513969661603
2024-12-07,506.14,Saturday,12,1,556.4200000000001,513.2,522.64,487.25714285714287,483.4814285714286,46.874739364354866
2024-12-08,619.14,Sunday,12,1,506.14,535.95,456.63,486.24857142857144,482.3028571428572,46.295890900659025
2024-12-09,469.4,Monday,12,0,619.14,453.11,452.67,498.1328571428572,493.9107142857143,67.15790241768177
2024-12-10,511.78,Tuesday,12,0,469.4,443.78,421.53,500.46,495.1057142857143,65.60197329349178
2024-12-11,472.01,Wednesday,12,0,511.78,461.59,476.33,510.17428571428576,501.5521428571429,60.658417898134914
2024-12-12,530.15,Thursday,12,0,472.01,446.75,461.59,511.66285714285715,501.2435714285715,59.38185882188995
2024-12-13,541.2,Friday,12,0,530.15,556.4200000000001,566.55,523.5771428571428,506.1407142857143,52.108340571763286
2024-12-14,534.28,Saturday,12,1,541.2,506.14,513.2,521.4028571428571,504.33,50.8109144161915
2024-12-15,580.03,Sunday,12,1,534.28,619.14,535.95,525.4228571428572,505.83571428571435,50.514415999886
2024-12-16,464.05,Monday,12,0,580.03,469.4,453.11,519.8357142857142,508.9842857142857,39.35047939442976
2024-12-17,466.15,Tuesday,12,0,464.05,511.78,443.78,519.0714285714286,509.7657142857143,40.52768001772442
2024-12-18,495.87,Wednesday,12,0,466.15,472.01,461.59,512.5528571428571,511.36357142857145,45.2861776977943
2024-12-19,470.18,Thursday,12,0,495.87,530.15,446.75,515.9614285714285,513.8121428571428,42.54075161088552
2024-12-20,584.67,Friday,12,0,470.18,541.2,556.4200000000001,507.39428571428573,515.4857142857143,45.16478231880202
2024-12-21,569.31,Saturday,12,1,584.67,534.28,506.14,513.6042857142858,517.5035714285715,52.91172896348002
2024-12-22,605.6500000000001,Sunday,12,1,569.31,580.03,619.14,518.6085714285714,522.0157142857142,56.71309032565342
2024-12-23,468.99,Monday,12,0,605.6500000000001,464.05,469.4,522.2685714285714,521.0521428571429,61.92481581955434
2024-12-24,513.28,Tuesday,12,0,468.99,466.15,511.78,522.9742857142858,521.0228571428571,61.17436114831748
2024-12-25,483.36,Wednesday,12,0,513.28,495.87,472.01,529.7071428571428,521.13,56.275327546591896
2024-12-26,481.01,Thursday,12,0,483.36,470.18,530.15,527.92,521.9407142857143,57.7093626141664
2024-12-27,474.34,Friday,12,0,481.01,584.67,541.2,529.4671428571429,518.4307142857143,56.02396532267423
2024-12-28,578.15,Saturday,12,1,474.34,569.31,534.28,513.7057142857143,513.655,53.361653165652974
2024-12-29,528.71,Sunday,12,1,578.15,605.6500000000001,580.03,514.9685714285714,516.7885714285713,54.97705867861972
2024-12-30,483.13,Monday,12,0,528.71,468.99,464.05,503.9771428571429,513.1228571428571,39.27443346261707
